row_id,upgrade,delta_CO2,rank,score
7170,windows,106.777503630854,2,106.777503630854
7170,insulation_roof,50.8578254633067,3,50.8578254633067
7171,insulation_wall,1448.2160728383,1,1448.2160728383
7171,insulation_roof,458.832914154795,2,458.832914154795
7171,windows,0,3,0
7172,insulation_wall,891.880399543159,1,891.880399543159
7172,insulation_roof,32.7666123668478,2,32.7666123668478
7172,windows,16.6822081226055,3,16.6822081226055
7173,insulation_roof,483.443797343611,1,483.443797343611
7173,windows,126.442687856616,2,126.442687856616
7173,insulation_wall,80.4835134942823,3,80.4835134942823
7174,insulation_wall,514.904826151136,1,514.904826151136
7174,insulation_roof,169.401473866519,2,169.401473866519
7174,windows,9.57055486648642,3,9.57055486648642
7175,insulation_wall,597.847694707971,1,597.847694707971
7175,insulation_roof,281.896690563763,2,281.896690563763
7175,windows,56.3347300259211,3,56.3347300259211
7176,insulation_wall,998.750082022005,1,998.750082022005
7176,insulation_roof,349.983359951955,2,349.983359951955
7176,windows,0.81710855691199,3,0.81710855691199
7177,insulation_wall,352.499969849536,1,352.499969849536
7177,insulation_roof,215.974066213135,2,215.974066213135
7177,windows,90.4551899996986,3,90.4551899996986
7178,insulation_wall,419.876135088012,1,419.876135088012
7178,insulation_roof,186.816822798611,2,186.816822798611
7178,windows,27.8599257853084,3,27.8599257853084
7179,insulation_wall,2094.13125782726,1,2094.13125782726
7179,insulation_roof,413.717111362977,2,413.717111362977
7179,windows,265.802913303529,3,265.802913303529
7180,insulation_wall,237.102235163209,1,237.102235163209
7180,windows,21.0113646458422,2,21.0113646458422
7180,insulation_roof,16.4629257569723,3,16.4629257569723
7181,insulation_wall,556.069746938418,1,556.069746938418
7181,insulation_roof,289.577270695554,2,289.577270695554
7181,windows,155.138143334207,3,155.138143334207
7182,insulation_wall,278.248485006553,1,278.248485006553
7182,insulation_roof,155.882199937234,2,155.882199937234
7182,windows,107.602043511515,3,107.602043511515
7183,insulation_wall,1854.34715505327,1,1854.34715505327
7183,insulation_roof,142.906288618546,2,142.906288618546
7183,windows,0,3,0
7184,insulation_wall,1230.55082765697,1,1230.55082765697
7184,insulation_roof,260.916469550231,2,260.916469550231
7184,windows,50.1312804060181,3,50.1312804060181
7185,insulation_wall,533.438913464943,1,533.438913464943
7185,insulation_roof,82.6344274775884,2,82.6344274775884
7185,windows,45.6231999506572,3,45.6231999506572
7186,insulation_wall,1023.14238996132,1,1023.14238996132
7186,insulation_roof,69.0887138087128,2,69.0887138087128
7186,windows,0,3,0
7187,insulation_wall,2177.12584812492,1,2177.12584812492
7187,insulation_roof,621.358338295297,2,621.358338295297
7187,windows,259.681958503868,3,259.681958503868
7188,insulation_wall,368.716432571951,1,368.716432571951
7188,insulation_roof,191.769679778799,2,191.769679778799
7188,windows,0,3,0
7189,insulation_wall,842.618016354321,1,842.618016354321
7189,windows,186.641109531118,2,186.641109531118
7189,insulation_roof,155.147179001306,3,155.147179001306
7190,insulation_wall,397.532122142843,1,397.532122142843
7190,insulation_roof,185.094813155719,2,185.094813155719
7190,windows,7.24167618622232,3,7.24167618622232
7191,insulation_wall,692.649187188913,1,692.649187188913
7191,insulation_roof,143.928378621798,2,143.928378621798
7191,windows,0,3,0
7192,insulation_wall,879.191624195846,1,879.191624195846
7192,insulation_roof,199.229271922472,2,199.229271922472
7192,windows,0,3,0
7193,insulation_roof,261.629512482648,1,261.629512482648
7193,insulation_wall,248.484882283007,2,248.484882283007
7193,windows,112.469554059471,3,112.469554059471
7194,insulation_wall,703.106653766819,1,703.106653766819
7194,insulation_roof,101.930413888209,2,101.930413888209
7194,windows,0,3,0
7195,insulation_roof,135.430747910654,1,135.430747910654
7195,windows,85.1502158615258,2,85.1502158615258
7195,insulation_wall,83.9548477353146,3,83.9548477353146
7196,insulation_wall,542.023823014626,1,542.023823014626
7196,insulation_roof,304.901978888975,2,304.901978888975
7196,windows,28.5848097650523,3,28.5848097650523
7197,insulation_wall,1135.16854798204,1,1135.16854798204
7197,insulation_roof,262.030475724503,2,262.030475724503
7197,windows,60.0813674260171,3,60.0813674260171
7198,insulation_roof,876.478637735792,1,876.478637735792
7198,insulation_wall,554.669756586995,2,554.669756586995
7198,windows,0,3,0
7199,insulation_wall,186.338318082374,1,186.338318082374
7199,windows,15.4717359495689,2,15.4717359495689
7199,insulation_roof,0,3,0
7200,insulation_wall,1401.93787744096,1,1401.93787744096
7200,insulation_roof,471.452702227849,2,471.452702227849
7200,windows,121.385231309183,3,121.385231309183
7201,insulation_wall,1684.08118358218,1,1684.08118358218
7201,insulation_roof,526.096622932146,2,526.096622932146
7201,windows,274.319036997629,3,274.319036997629
7202,insulation_wall,795.434890048033,1,795.434890048033
7202,insulation_roof,235.937561809451,2,235.937561809451
7202,windows,123.054672826051,3,123.054672826051
7203,insulation_roof,850.74701893024,1,850.74701893024
7203,insulation_wall,681.480049537999,2,681.480049537999
7203,windows,75.3055869232358,3,75.3055869232358
7204,insulation_wall,1722.66186410148,1,1722.66186410148
7204,insulation_roof,359.519541102594,2,359.519541102594
7204,windows,57.6074413700171,3,57.6074413700171
7205,insulation_wall,330.043215353837,1,330.043215353837
7205,windows,82.0934715837366,2,82.0934715837366
7205,insulation_roof,81.3058630471624,3,81.3058630471624
7206,insulation_wall,158.118552721258,1,158.118552721258
7206,insulation_roof,137.073678416791,2,137.073678416791
7206,windows,17.6046849060813,3,17.6046849060813
7207,insulation_wall,1376.92313223573,1,1376.92313223573
7207,insulation_roof,749.61987427659,2,749.61987427659
7207,windows,0,3,0
7208,insulation_wall,948.743603783389,1,948.743603783389
7208,insulation_roof,675.377446446824,2,675.377446446824
7208,windows,108.190336173526,3,108.190336173526
7209,insulation_wall,656.451506316465,1,656.451506316465
7209,insulation_roof,235.72364208959,2,235.72364208959
7209,windows,145.322272835569,3,145.322272835569
7210,insulation_wall,434.002416782383,1,434.002416782383
7210,windows,25.9306815486707,2,25.9306815486707
7210,insulation_roof,14.2493874186621,3,14.2493874186621
7211,insulation_wall,1826.61799753949,1,1826.61799753949
7211,insulation_roof,20.3301210824211,2,20.3301210824211
7211,windows,0,3,0
7212,insulation_wall,137.458829874025,1,137.458829874025
7212,insulation_roof,16.7961770309598,2,16.7961770309598
7212,windows,7.22059145453522,3,7.22059145453522
7213,insulation_wall,358.799167315936,1,358.799167315936
7213,insulation_roof,105.745153545689,2,105.745153545689
7213,windows,0,3,0
7214,insulation_wall,1967.55894598901,1,1967.55894598901
7214,insulation_roof,243.136117542066,2,243.136117542066
7214,windows,0,3,0
7215,windows,35.5068677900176,1,35.5068677900176
7215,insulation_wall,19.9029003819037,2,19.9029003819037
7215,insulation_roof,12.8471651319182,3,12.8471651319182
7216,insulation_roof,197.97955228581,1,197.97955228581
7216,insulation_wall,63.7477625696702,2,63.7477625696702
7216,windows,0,3,0
7217,insulation_wall,505.581712561713,1,505.581712561713
7217,insulation_roof,219.802302236929,2,219.802302236929
7217,windows,7.98164742146219,3,7.98164742146219
7218,insulation_wall,271.059700300722,1,271.059700300722
7218,insulation_roof,63.9106632673847,2,63.9106632673847
7218,windows,54.6632785363809,3,54.6632785363809
7219,insulation_wall,438.034752633401,1,438.034752633401
7219,insulation_roof,119.602835010487,2,119.602835010487
7219,windows,69.5799945565232,3,69.5799945565232
7220,insulation_wall,469.985062650511,1,469.985062650511
7220,insulation_roof,107.000440826059,2,107.000440826059
7220,windows,18.4279636146102,3,18.4279636146102
7221,insulation_wall,239.299161320421,1,239.299161320421
7221,windows,130.853955743652,2,130.853955743652
7221,insulation_roof,88.866364592328,3,88.866364592328
7222,insulation_wall,376.556174846004,1,376.556174846004
7222,insulation_roof,351.595908141878,2,351.595908141878
7222,windows,92.8420005921707,3,92.8420005921707
7223,insulation_wall,241.272315335159,1,241.272315335159
7223,insulation_roof,177.199667595285,2,177.199667595285
7223,windows,108.757897488254,3,108.757897488254
7224,insulation_wall,383.321699818635,1,383.321699818635
7224,insulation_roof,171.45364989767,2,171.45364989767
7224,windows,156.635273233082,3,156.635273233082
7225,insulation_wall,268.990235520181,1,268.990235520181
7225,insulation_roof,0,2,0
7225,windows,0,3,0
7226,windows,10.8368424543328,1,10.8368424543328
7226,insulation_wall,5.38899896250814,2,5.38899896250814
7226,insulation_roof,0,3,0
7227,insulation_wall,236.553536349412,1,236.553536349412
7227,insulation_roof,86.8983124973042,2,86.8983124973042
7227,windows,52.195996062505,3,52.195996062505
7228,insulation_wall,280.839319475648,1,280.839319475648
7228,insulation_roof,170.689006264802,2,170.689006264802
7228,windows,0,3,0
7229,insulation_wall,274.078303364609,1,274.078303364609
7229,insulation_roof,262.382206743086,2,262.382206743086
7229,windows,90.6537492714442,3,90.6537492714442
7230,insulation_wall,265.515595351813,1,265.515595351813
7230,insulation_roof,110.235677324271,2,110.235677324271
7230,windows,0,3,0
7231,insulation_wall,141.245320454936,1,141.245320454936
7231,windows,28.6294715553049,2,28.6294715553049
7231,insulation_roof,14.9517690870935,3,14.9517690870935
7232,insulation_roof,42.603321871246,1,42.603321871246
7232,insulation_wall,23.1688731261816,2,23.1688731261816
7232,windows,0,3,0
7233,insulation_wall,241.001722568237,1,241.001722568237
7233,windows,93.928657804111,2,93.928657804111
7233,insulation_roof,25.6769693173383,3,25.6769693173383
7234,windows,33.4404402561627,1,33.4404402561627
7234,insulation_roof,26.0930936589798,2,26.0930936589798
7234,insulation_wall,4.26993368061221,3,4.26993368061221
7235,insulation_wall,98.3433143859666,1,98.3433143859666
7235,windows,30.9744386346633,2,30.9744386346633
7235,insulation_roof,8.00031576698302,3,8.00031576698302
7236,insulation_wall,222.132495975189,1,222.132495975189
7236,insulation_roof,75.9616120951423,2,75.9616120951423
7236,windows,30.3103914831686,3,30.3103914831686
7237,windows,123.687988704162,1,123.687988704162
7237,insulation_wall,64.1420473423309,2,64.1420473423309
7237,insulation_roof,31.114094092879,3,31.114094092879
7238,windows,94.60677981454,1,94.60677981454
7238,insulation_roof,51.6787057663833,2,51.6787057663833
7238,insulation_wall,49.0406811162438,3,49.0406811162438
7239,windows,44.579955650629,1,44.579955650629
7239,insulation_wall,26.8360361571354,2,26.8360361571354
7239,insulation_roof,23.8237245037667,3,23.8237245037667
7240,insulation_wall,63.601607288143,1,63.601607288143
7240,insulation_roof,63.269602662428,2,63.269602662428
7240,windows,33.6587735425119,3,33.6587735425119
7241,insulation_roof,253.13751998702,1,253.13751998702
7241,insulation_wall,33.7062821397394,2,33.7062821397394
7241,windows,21.4837422992587,3,21.4837422992587
7242,insulation_wall,194.57936985082,1,194.57936985082
7242,windows,80.7811525007319,2,80.7811525007319
7242,insulation_roof,61.6303691252724,3,61.6303691252724
7243,insulation_wall,540.922969901849,1,540.922969901849
7243,insulation_roof,228.989329437058,2,228.989329437058
7243,windows,0.987658237947471,3,0.987658237947471
7244,insulation_wall,338.534762217489,1,338.534762217489
7244,insulation_roof,90.9828758620852,2,90.9828758620852
7244,windows,70.854628044588,3,70.854628044588
7245,insulation_wall,114.811634488178,1,114.811634488178
7245,insulation_roof,26.3938960765609,2,26.3938960765609
7245,windows,0,3,0
7246,insulation_roof,38.7728527670365,1,38.7728527670365
7246,insulation_wall,35.8388488611654,2,35.8388488611654
7246,windows,17.2944233204025,3,17.2944233204025
7247,insulation_wall,204.790824508516,1,204.790824508516
7247,windows,108.604975320566,2,108.604975320566
7247,insulation_roof,12.5114844502796,3,12.5114844502796
7248,insulation_wall,879.811122087811,1,879.811122087811
7248,windows,424.295264891134,2,424.295264891134
7248,insulation_roof,382.457767547707,3,382.457767547707
7249,insulation_wall,204.390618086882,1,204.390618086882
7249,windows,22.9916844952709,2,22.9916844952709
7249,insulation_roof,4.51475044110521,3,4.51475044110521
7250,insulation_wall,69.7833529250429,1,69.7833529250429
7250,windows,54.6045385180228,2,54.6045385180228
7250,insulation_roof,32.6761508438585,3,32.6761508438585
7251,insulation_wall,54.9140954107975,1,54.9140954107975
7251,insulation_roof,45.9882219767906,2,45.9882219767906
7251,windows,12.6893169254167,3,12.6893169254167
7252,insulation_wall,340.278467700642,1,340.278467700642
7252,insulation_roof,140.111125138126,2,140.111125138126
7252,heating_efficiency,1.81898940354586e-12,3,1.81898940354586e-12
7253,insulation_roof,213.501149675945,1,213.501149675945
7253,windows,111.408113346979,2,111.408113346979
7253,insulation_wall,82.8061194015991,3,82.8061194015991
7254,insulation_wall,633.06569701489,1,633.06569701489
7254,insulation_roof,139.29170388045,2,139.29170388045
7254,windows,25.0750087760907,3,25.0750087760907
7255,insulation_wall,346.014395224833,1,346.014395224833
7255,insulation_roof,206.175341046292,2,206.175341046292
7255,windows,24.199409374758,3,24.199409374758
7256,insulation_wall,258.428642274264,1,258.428642274264
7256,insulation_roof,103.742178243501,2,103.742178243501
7256,windows,25.6967750450549,3,25.6967750450549
7257,insulation_wall,55.3527075877946,1,55.3527075877946
7257,windows,43.820702701425,2,43.820702701425
7257,insulation_roof,29.2727843835824,3,29.2727843835824
7258,insulation_wall,59.5063431444214,1,59.5063431444214
7258,insulation_roof,55.7097811548392,2,55.7097811548392
7258,windows,0,3,0
7259,insulation_wall,799.387397768866,1,799.387397768866
7259,insulation_roof,207.062623861566,2,207.062623861566
7259,windows,0,3,0
7260,insulation_wall,239.458373902278,1,239.458373902278
7260,insulation_roof,89.6449151524967,2,89.6449151524967
7260,windows,24.8642490140055,3,24.8642490140055
7261,insulation_wall,221.04397511697,1,221.04397511697
7261,insulation_roof,143.953855029143,2,143.953855029143
7261,windows,23.8585803264332,3,23.8585803264332
7262,insulation_wall,126.347468867763,1,126.347468867763
7262,windows,8.45861409306917,2,8.45861409306917
7262,insulation_roof,1.59540970091803,3,1.59540970091803
7263,insulation_wall,141.545995771263,1,141.545995771263
7263,windows,50.6911857358691,2,50.6911857358691
7263,insulation_roof,35.5139133906268,3,35.5139133906268
7264,insulation_wall,364.512075281908,1,364.512075281908
7264,insulation_roof,338.299326116663,2,338.299326116663
7264,windows,11.0263553185441,3,11.0263553185441
7265,insulation_wall,189.135029801329,1,189.135029801329
7265,insulation_roof,42.2232444539027,2,42.2232444539027
7265,windows,26.9039520192509,3,26.9039520192509
7266,insulation_wall,33.0198300199681,1,33.0198300199681
7266,insulation_roof,7.34893719623096,2,7.34893719623096
7266,windows,0,3,0
7267,insulation_wall,107.779154394025,1,107.779154394025
7267,windows,34.8864351997186,2,34.8864351997186
7267,insulation_roof,0,3,0
7268,insulation_wall,188.575288805877,1,188.575288805877
7268,windows,33.7099105318162,2,33.7099105318162
7268,insulation_roof,21.0477108844002,3,21.0477108844002
7269,insulation_wall,343.99946760372,1,343.99946760372
7269,insulation_roof,173.054877292596,2,173.054877292596
7269,windows,113.532292472241,3,113.532292472241
7270,insulation_wall,350.005011340177,1,350.005011340177
7270,insulation_roof,189.931331673888,2,189.931331673888
7270,windows,23.8966281702114,3,23.8966281702114
7271,insulation_wall,420.310778436632,1,420.310778436632
7271,insulation_roof,174.310122274026,2,174.310122274026
7271,windows,45.0591808314675,3,45.0591808314675
7272,insulation_wall,285.656112257848,1,285.656112257848
7272,windows,52.8979239808718,2,52.8979239808718
7272,insulation_roof,15.7752034080177,3,15.7752034080177
7273,insulation_wall,453.996403192928,1,453.996403192928
7273,insulation_roof,185.181224287471,2,185.181224287471
7273,windows,87.1143866515677,3,87.1143866515677
7274,insulation_roof,122.844559917092,1,122.844559917092
7274,insulation_wall,87.760893464369,2,87.760893464369
7274,windows,0.60015163356411,3,0.60015163356411
7275,insulation_roof,75.6465200679923,1,75.6465200679923
7275,insulation_wall,38.5422078789779,2,38.5422078789779
7275,windows,19.671147595217,3,19.671147595217
7276,insulation_wall,264.433992783463,1,264.433992783463
7276,insulation_roof,84.6819701938589,2,84.6819701938589
7276,windows,11.3494741107752,3,11.3494741107752
7277,insulation_roof,150.998999493971,1,150.998999493971
7277,windows,35.6885162373283,2,35.6885162373283
7277,insulation_wall,30.743325351179,3,30.743325351179
7278,insulation_wall,248.42522343808,1,248.42522343808
7278,insulation_roof,184.416414324926,2,184.416414324926
7278,windows,12.1116678526769,3,12.1116678526769
7279,insulation_wall,549.350092959697,1,549.350092959697
7279,insulation_roof,128.503020458526,2,128.503020458526
7279,windows,0,3,0
7280,insulation_wall,490.584600508521,1,490.584600508521
7280,windows,97.1324574066057,2,97.1324574066057
7280,insulation_roof,64.7235699049688,3,64.7235699049688
7281,insulation_roof,361.665535092026,1,361.665535092026
7281,insulation_wall,354.731523843413,2,354.731523843413
7281,windows,9.56747812225422,3,9.56747812225422
7282,insulation_wall,284.957241274406,1,284.957241274406
7282,insulation_roof,38.199393279061,2,38.199393279061
7282,windows,0,3,0
7283,insulation_wall,229.735119542507,1,229.735119542507
7283,insulation_roof,91.5344085579254,2,91.5344085579254
7283,windows,3.65114102407779,3,3.65114102407779
7284,insulation_wall,387.987948330579,1,387.987948330579
7284,windows,28.9193850215443,2,28.9193850215443
7284,insulation_roof,24.973180752113,3,24.973180752113
7285,insulation_wall,355.47011517674,1,355.47011517674
7285,windows,119.072750117099,2,119.072750117099
7285,insulation_roof,110.148859487169,3,110.148859487169
7286,insulation_wall,219.30604451995,1,219.30604451995
7286,insulation_roof,82.6539115795822,2,82.6539115795822
7286,windows,0.900913675765423,3,0.900913675765423
7287,insulation_wall,197.852125837051,1,197.852125837051
7287,insulation_roof,168.689942260652,2,168.689942260652
7287,windows,0,3,0
7288,insulation_wall,188.42707644652,1,188.42707644652
7288,insulation_roof,16.1439082647289,2,16.1439082647289
7288,windows,0.472614502267788,3,0.472614502267788
7289,insulation_wall,345.82618016269,1,345.82618016269
7289,insulation_roof,96.7422219222544,2,96.7422219222544
7289,windows,1.5949558737293,3,1.5949558737293
7290,insulation_wall,259.021206407598,1,259.021206407598
7290,insulation_roof,19.1159106292143,2,19.1159106292143
7290,windows,0,3,0
7291,insulation_wall,405.832056265105,1,405.832056265105
7291,insulation_roof,83.3769649062815,2,83.3769649062815
7291,windows,36.5019085780432,3,36.5019085780432
7292,insulation_wall,414.876893185285,1,414.876893185285
7292,insulation_roof,113.080708269945,2,113.080708269945
7292,windows,30.82479262773,3,30.82479262773
7293,insulation_wall,132.995367556391,1,132.995367556391
7293,insulation_roof,42.05426471285,2,42.05426471285
7293,windows,10.7059834842139,3,10.7059834842139
7294,insulation_roof,36.8751559093005,1,36.8751559093005
7294,windows,27.5181940794037,2,27.5181940794037
7294,insulation_wall,9.34803974517922,3,9.34803974517922
7295,insulation_wall,73.9083878283009,1,73.9083878283009
7295,insulation_roof,46.5217574874341,2,46.5217574874341
7295,windows,0,3,0
7296,insulation_wall,71.3765143386199,1,71.3765143386199
7296,windows,58.3455280676089,2,58.3455280676089
7296,insulation_roof,28.7536040313912,3,28.7536040313912
7297,insulation_wall,88.2683089004022,1,88.2683089004022
7297,insulation_roof,32.232256098092,2,32.232256098092
7297,windows,4.00339682257572,3,4.00339682257572
7298,insulation_wall,89.2344327376332,1,89.2344327376332
7298,windows,25.7148324882414,2,25.7148324882414
7298,insulation_roof,17.1312541008056,3,17.1312541008056
7299,insulation_roof,108.895542225863,1,108.895542225863
7299,insulation_wall,105.656261388302,2,105.656261388302
7299,windows,0,3,0
7300,insulation_wall,386.352208370379,1,386.352208370379
7300,insulation_roof,0.91559442515063,2,0.91559442515063
7300,windows,0,3,0
7301,insulation_roof,11.8809511479699,1,11.8809511479699
7301,windows,9.30741610397808,2,9.30741610397808
7301,insulation_wall,0,3,0
7302,insulation_roof,31.1538629896868,1,31.1538629896868
7302,insulation_wall,23.5638775020498,2,23.5638775020498
7302,windows,12.0155414468304,3,12.0155414468304
7303,windows,72.94871776434,1,72.94871776434
7303,insulation_wall,33.7759476456331,2,33.7759476456331
7303,insulation_roof,27.8515258948041,3,27.8515258948041
7304,insulation_wall,572.059617091408,1,572.059617091408
7304,insulation_roof,281.571735623088,2,281.571735623088
7304,windows,31.9250484426893,3,31.9250484426893
7305,insulation_wall,109.718073221609,1,109.718073221609
7305,insulation_roof,44.3934577524369,2,44.3934577524369
7305,windows,3.35424193590779,3,3.35424193590779
7306,insulation_wall,457.213663037118,1,457.213663037118
7306,insulation_roof,340.388501591994,2,340.388501591994
7306,windows,0,3,0
7307,insulation_wall,162.162471878271,1,162.162471878271
7307,windows,63.6326479404934,2,63.6326479404934
7307,insulation_roof,19.0220744171829,3,19.0220744171829
7308,insulation_wall,449.40250725851,1,449.40250725851
7308,insulation_roof,316.194543370183,2,316.194543370183
7308,windows,0,3,0
7309,insulation_roof,295.710690949784,1,295.710690949784
7309,insulation_wall,292.567516948518,2,292.567516948518
7309,windows,32.7102703850969,3,32.7102703850969
7310,insulation_roof,15.1791047784989,1,15.1791047784989
7310,insulation_wall,9.21495817929281,2,9.21495817929281
7310,windows,0,3,0
7311,insulation_roof,22.3261128489612,1,22.3261128489612
7311,insulation_wall,19.2069296820096,2,19.2069296820096
7311,windows,0,3,0
7312,insulation_roof,126.815686543745,1,126.815686543745
7312,insulation_wall,75.1221789283345,2,75.1221789283345
7312,windows,64.58043090713,3,64.58043090713
7313,insulation_wall,188.720228539662,1,188.720228539662
7313,insulation_roof,161.805567203588,2,161.805567203588
7313,windows,98.658187846585,3,98.658187846585
7314,insulation_wall,51.2254500648924,1,51.2254500648924
7314,windows,16.4233836031453,2,16.4233836031453
7314,insulation_roof,11.6566569691386,3,11.6566569691386
7315,windows,43.5836041522653,1,43.5836041522653
7315,insulation_roof,18.9335324156336,2,18.9335324156336
7315,insulation_wall,5.53322018674135,3,5.53322018674135
7316,insulation_wall,623.705936461025,1,623.705936461025
7316,insulation_roof,359.92161861014,2,359.92161861014
7316,windows,51.4909512153154,3,51.4909512153154
7317,insulation_wall,80.8610858007564,1,80.8610858007564
7317,insulation_roof,50.0025737025708,2,50.0025737025708
7317,windows,0,3,0
7318,insulation_roof,62.7736246274176,1,62.7736246274176
7318,insulation_wall,24.3473623468804,2,24.3473623468804
7318,windows,8.3273253472471,3,8.3273253472471
7319,insulation_wall,72.01332380245,1,72.01332380245
7319,insulation_roof,25.8567075663127,2,25.8567075663127
7319,windows,24.8069903889664,3,24.8069903889664
7320,insulation_wall,120.796591966955,1,120.796591966955
7320,insulation_roof,108.528574851378,2,108.528574851378
7320,windows,26.9947637898767,3,26.9947637898767
7321,insulation_wall,74.437958327846,1,74.437958327846
7321,insulation_roof,9.46571368779678,2,9.46571368779678
7321,windows,3.73761220716187,3,3.73761220716187
7322,insulation_wall,72.2440697299112,1,72.2440697299112
7322,windows,35.0510282956357,2,35.0510282956357
7322,insulation_roof,26.6790024618003,3,26.6790024618003
7323,insulation_wall,359.403541566738,1,359.403541566738
7323,insulation_roof,289.59499284599,2,289.59499284599
7323,windows,166.797886318764,3,166.797886318764
7324,insulation_wall,30.8514037526729,1,30.8514037526729
7324,windows,27.7613737827201,2,27.7613737827201
7324,insulation_roof,25.6212518461057,3,25.6212518461057
7325,insulation_roof,72.909333849731,1,72.909333849731
7325,insulation_wall,60.2036306063446,2,60.2036306063446
7325,windows,0,3,0
7326,windows,68.2730625528352,1,68.2730625528352
7326,insulation_roof,41.9770283490466,2,41.9770283490466
7326,insulation_wall,22.6508984034417,3,22.6508984034417
7327,insulation_wall,68.7229465337905,1,68.7229465337905
7327,windows,43.6709812252598,2,43.6709812252598
7327,insulation_roof,34.5776556323544,3,34.5776556323544
7328,insulation_wall,70.2256166827906,1,70.2256166827906
7328,insulation_roof,29.9579219080279,2,29.9579219080279
7328,windows,0,3,0
7329,insulation_wall,95.7531989551335,1,95.7531989551335
7329,windows,21.2334428579861,2,21.2334428579861
7329,insulation_roof,3.67406109702915,3,3.67406109702915
7330,insulation_roof,30.9991779330126,1,30.9991779330126
7330,windows,5.01812820941086,2,5.01812820941086
7330,insulation_wall,0,3,0
7331,insulation_wall,103.944578446351,1,103.944578446351
7331,insulation_roof,44.4228222647666,2,44.4228222647666
7331,windows,25.7306471647844,3,25.7306471647844
7332,insulation_wall,309.379351956751,1,309.379351956751
7332,insulation_roof,11.6882910865138,2,11.6882910865138
7332,windows,3.2379397616528,3,3.2379397616528
7333,insulation_wall,274.643120661848,1,274.643120661848
7333,windows,20.9726087938816,2,20.9726087938816
7333,insulation_roof,0,3,0
7334,insulation_wall,153.904197122994,1,153.904197122994
7334,insulation_roof,93.9912533799052,2,93.9912533799052
7334,windows,66.8482981365523,3,66.8482981365523
7335,insulation_wall,207.240012221592,1,207.240012221592
7335,insulation_roof,161.877647829058,2,161.877647829058
7335,windows,1.31348554035776,3,1.31348554035776
7336,insulation_roof,74.970216312317,1,74.970216312317
7336,insulation_wall,42.0390495165479,2,42.0390495165479
7336,windows,0,3,0
7337,windows,50.7552069616381,1,50.7552069616381
7337,insulation_wall,29.0142977338792,2,29.0142977338792
7337,insulation_roof,25.0624040478124,3,25.0624040478124
7338,insulation_wall,274.7978027315,1,274.7978027315
7338,insulation_roof,44.8764369406854,2,44.8764369406854
7338,windows,0,3,0
7339,insulation_wall,1250.69078231055,1,1250.69078231055
7339,insulation_roof,11.8714952198879,2,11.8714952198879
7339,windows,0,3,0
7340,insulation_wall,243.469924223379,1,243.469924223379
7340,insulation_roof,18.2193255928742,2,18.2193255928742
7340,windows,0,3,0
7341,insulation_wall,285.88924519819,1,285.88924519819
7341,windows,7.92870412768116,2,7.92870412768116
7341,insulation_roof,0,3,0
7342,insulation_roof,437.731048152328,1,437.731048152328
7342,insulation_wall,382.821960906674,2,382.821960906674
7342,windows,36.6273984035724,3,36.6273984035724
7343,insulation_roof,179.247239661082,1,179.247239661082
7343,insulation_wall,69.743393006891,2,69.743393006891
7343,windows,42.4652429957214,3,42.4652429957214
7344,insulation_wall,335.128132873529,1,335.128132873529
7344,insulation_roof,203.302484397372,2,203.302484397372
7344,windows,46.7669843489766,3,46.7669843489766
7345,insulation_wall,94.6424993573173,1,94.6424993573173
7345,insulation_roof,39.8349661186799,2,39.8349661186799
7345,windows,12.9422270327782,3,12.9422270327782
7346,insulation_wall,1482.93534070689,1,1482.93534070689
7346,insulation_roof,402.071895123705,2,402.071895123705
7346,windows,75.5563636731367,3,75.5563636731367
7347,insulation_wall,137.872198377223,1,137.872198377223
7347,insulation_roof,16.0067656713009,2,16.0067656713009
7347,windows,6.77962514842011,3,6.77962514842011
7348,insulation_wall,337.346699407781,1,337.346699407781
7348,windows,112.914864890763,2,112.914864890763
7348,insulation_roof,33.5655688797197,3,33.5655688797197
7349,windows,86.47394912747,1,86.47394912747
7349,insulation_wall,52.78560552204,2,52.78560552204
7349,insulation_roof,18.3510762352034,3,18.3510762352034
7350,insulation_wall,417.194935513528,1,417.194935513528
7350,insulation_roof,30.1396861709613,2,30.1396861709613
7350,windows,0,3,0
7351,insulation_wall,381.106513443233,1,381.106513443233
7351,windows,20.8288902700388,2,20.8288902700388
7351,insulation_roof,3.00770449898482,3,3.00770449898482
7352,insulation_roof,202.903260241471,1,202.903260241471
7352,insulation_wall,98.6376560899107,2,98.6376560899107
7352,windows,10.5090224058777,3,10.5090224058777
7353,insulation_wall,127.48611405085,1,127.48611405085
7353,insulation_roof,96.6340466973661,2,96.6340466973661
7353,windows,56.2515303989676,3,56.2515303989676
7354,insulation_wall,821.976572097349,1,821.976572097349
7354,insulation_roof,112.200347373238,2,112.200347373238
7354,windows,22.3769593758234,3,22.3769593758234
7355,insulation_roof,346.050765167149,1,346.050765167149
7355,insulation_wall,344.277338564516,2,344.277338564516
7355,windows,0,3,0
7356,insulation_wall,215.744365300989,1,215.744365300989
7356,insulation_roof,158.099301367567,2,158.099301367567
7356,windows,130.691066513672,3,130.691066513672
7357,insulation_wall,183.68573680616,1,183.68573680616
7357,insulation_roof,157.116879267533,2,157.116879267533
7357,windows,26.2339665102536,3,26.2339665102536
7358,insulation_wall,585.468058392986,1,585.468058392986
7358,insulation_roof,261.76881176729,2,261.76881176729
